Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,Filtered MR,Filtered MRR,Filtered Hits@1,Filtered Hits@3,Filtered Hits@10
12,/organization/membership_organization/members./organization/organization_membership/member,93,355,M-N,20.817204301075268,0.6090248682165659,0.532258064516129,0.6451612903225806,0.7580645161290323
13,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1790,351,1-1,3091.617877094972,0.03579416541413888,0.020391061452513966,0.03407821229050279,0.0611731843575419
14,/olympics/olympic_sport/olympic_games_contested,67,375,M-N,3.798507462686567,0.6146576724835296,0.5,0.6492537313432836,0.9104477611940298
15,/music/performance_role/regular_performances./music/group_membership/role,285,357,M-N,41.040350877192985,0.1876998499820107,0.12982456140350876,0.17017543859649123,0.2824561403508772
16,/award/award_category/winners./award/award_honor/ceremony,314,362,M-N,199.18312101910828,0.23450275591224623,0.1480891719745223,0.21656050955414013,0.4394904458598726
17,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,154,358,M-1,361.12012987012986,0.5462543933422535,0.525974025974026,0.5616883116883117,0.5811688311688312
18,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,305,338,1-N,1147.1901639344262,0.4615526543288934,0.4262295081967213,0.4885245901639344,0.5098360655737705
19,/award/award_winning_work/awards_won./award/award_honor/award_winner,333,371,1-1,1429.0945945945946,0.25601803433071746,0.2087087087087087,0.2777777777777778,0.34534534534534533
20,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1477,353,M-1,498.88083953960734,0.07940974458295426,0.04366960054163846,0.06939742721733243,0.14421123899796887
21,/film/film/language,264,333,M-1,438.46590909090907,0.38171464746648615,0.32954545454545453,0.4128787878787879,0.4791666666666667
22,/music/artist/genre,662,352,M-1,1179.4916918429003,0.12207682399231141,0.08081570996978851,0.1268882175226586,0.19561933534743203
23,/location/location/containedby,555,350,M-1,1340.3018018018017,0.23455972757425395,0.1810810810810811,0.25585585585585585,0.3279279279279279
24,/people/person/ethnicity,242,347,M-1,1040.0185950413222,0.2675477335275697,0.21487603305785125,0.2892561983471074,0.3677685950413223
25,/education/educational_institution/students_graduates./education/education/degree,247,338,M-1,170.69433198380565,0.30190335787259615,0.22469635627530365,0.3016194331983806,0.5182186234817814
26,/award/award_category/nominees./award/award_nomination/award_nominee,1301,335,1-N,1932.2694081475788,0.07051664641231505,0.04842428900845504,0.06725595695618755,0.11183704842428902
27,/award/award_ceremony/awards_presented./award/award_honor/award,280,359,M-N,186.79285714285714,0.2495688029697963,0.15892857142857142,0.23214285714285715,0.4642857142857143
28,/location/location/contains,549,364,1-N,1596.9061930783241,0.214675583691762,0.16666666666666666,0.23041894353369763,0.3123861566484517
29,/organization/organization/headquarters./location/mailing_address/country,17,177,M-1,2.911764705882353,0.9710338816923254,0.9705882352941176,0.9705882352941176,0.9705882352941176
30,/people/person/profession,1253,344,M-1,1671.7290502793296,0.12968232930420118,0.08220271348762968,0.14006384676775738,0.23623304070231443
31,/film/film_job/films_with_this_crew_job./film/film_crew_gig/film,637,353,1-N,449.69858712715853,0.1981193746090684,0.11616954474097331,0.21350078492935637,0.41365777080062793
32,/people/profession/people_with_this_profession,1243,359,1-N,1715.9601769911505,0.14723119635977097,0.09814963797264682,0.1584875301689461,0.252212389380531
33,/film/film_costumer_designer/costume_design_for_film,20,191,1-N,469.1,0.9250053405761719,0.9,0.95,0.95
34,/location/statistical_region/religions./location/religion_percentage/religion,59,336,M-N,162.0,0.5834659641071901,0.5084745762711864,0.6016949152542372,0.7711864406779662
35,/film/film_genre/films_in_this_genre,803,369,1-N,793.76899128269,0.13358251778304503,0.08405977584059776,0.13325031133250312,0.25155666251556663
36,/tv/tv_genre/programs,110,366,M-N,90.46818181818182,0.48464494185014206,0.39090909090909093,0.5181818181818182,0.6727272727272727
37,/award/award_nominee/award_nominations./award/award_nomination/award,1307,368,M-1,1739.561973986228,0.07084610814252881,0.04399387911247131,0.07230298393267023,0.1182096403978577
38,/music/genre/artists,690,337,1-N,1109.0384057971014,0.1329482700513757,0.0963768115942029,0.13260869565217392,0.21014492753623187
39,/influence/influence_node/influenced_by,215,362,M-N,885.1558139534884,0.3514384070108103,0.30930232558139537,0.36046511627906974,0.4255813953488372
40,/education/educational_institution/students_graduates./education/education/student,302,353,1-N,2476.6854304635763,0.17535884175079547,0.1605960264900662,0.1804635761589404,0.19536423841059603
41,/organization/organization_member/member_of./organization/organization_membership/organization,86,346,M-N,33.98255813953488,0.5796604156494141,0.4883720930232558,0.6395348837209303,0.7325581395348837
42,/people/person/place_of_birth,253,339,M-1,2898.695652173913,0.19382825105086618,0.17193675889328064,0.2075098814229249,0.22529644268774704
43,/common/topic/webpage./common/webpage/category,641,361,M-1,3614.503120124805,0.23002115091927897,0.19656786271450857,0.24960998439937598,0.2878315132605304
44,/media_common/netflix_title/netflix_genres,275,333,M-1,537.28,0.281104736328125,0.22181818181818183,0.30363636363636365,0.3981818181818182
45,/sports/sports_position/players./american_football/football_historical_roster_position/team,73,328,M-N,5.835616438356165,0.6554460394872378,0.5684931506849316,0.6712328767123288,0.8493150684931506
46,/film/film/other_crew./film/film_crew_gig/film_crew_role,653,359,M-1,403.64548238897396,0.1958773205510325,0.10949464012251149,0.21286370597243492,0.4127105666156202
47,/award/award_ceremony/awards_presented./award/award_honor/award_winner,319,340,1-N,1381.7257053291537,0.16387626145700676,0.12225705329153605,0.1677115987460815,0.2554858934169279
48,/film/film/country,268,357,M-1,516.2220149253732,0.3892881194157387,0.3451492537313433,0.40671641791044777,0.47574626865671643
49,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,234,360,M-N,33.61965811965812,0.27376429239908856,0.19444444444444445,0.2863247863247863,0.43803418803418803
50,/award/award_winning_work/awards_won./award/award_honor/award,338,338,M-1,521.8254437869823,0.1921598220012597,0.15088757396449703,0.19230769230769232,0.2692307692307692
51,/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,7,63,M-N,1.0,1.0,1.0,1.0,1.0
52,/film/film/genre,754,360,M-1,878.4197612732096,0.13728026939007584,0.08620689655172414,0.13859416445623343,0.246684350132626
53,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,719,344,1-1,1907.2844228094575,0.17524162154535922,0.12517385257301808,0.19541029207232266,0.2698191933240612
54,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,260,342,1-N,424.5326923076923,0.27752324617826024,0.2153846153846154,0.3019230769230769,0.3923076923076923
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,33,343,M-1,4.9393939393939394,0.7956241260875355,0.7272727272727273,0.8484848484848485,0.8787878787878788
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,140,361,M-1,345.9392857142857,0.6407119750976562,0.6392857142857142,0.6392857142857142,0.6428571428571429
57,/location/administrative_division/second_level_division_of,47,345,M-1,9.617021276595745,0.8080926448740857,0.7659574468085106,0.8297872340425532,0.9042553191489362
58,/government/legislative_session/members./government/government_position_held/district_represented,119,341,M-N,8.983193277310924,0.47082865739069063,0.37815126050420167,0.46638655462184875,0.6722689075630253
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,66,347,M-N,4.636363636363637,0.6923559940222538,0.6136363636363636,0.7121212121212122,0.8712121212121212
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,89,343,1-N,50.92134831460674,0.6815618022104327,0.6123595505617978,0.7359550561797753,0.797752808988764
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,695,366,1-1,2030.0035971223022,0.20246595204305307,0.15467625899280577,0.2223021582733813,0.2992805755395683
62,/people/deceased_person/place_of_death,62,336,M-1,2192.1129032258063,0.3658916719498173,0.3548387096774194,0.3709677419354839,0.3709677419354839
63,/music/group_member/instruments_played,229,365,M-1,219.36681222707423,0.3372280337404476,0.259825327510917,0.36899563318777295,0.4912663755458515
64,/film/production_company/films,188,374,1-N,262.88563829787233,0.4025792466833236,0.3351063829787234,0.43882978723404253,0.5106382978723404
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,82,375,M-N,2.207317073170732,0.7958866212426162,0.7073170731707317,0.8658536585365854,0.975609756097561
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,5,37,1-1,1.0,1.0,1.0,1.0,1.0
67,/music/artist/track_contributions./music/track_contribution/role,197,347,M-N,324.9137055837563,0.2961277840706298,0.233502538071066,0.3020304568527919,0.41878172588832485
68,/organization/organization/acquired_by./business/acquisition/acquiring_company,2,25,M-1,1.0,1.0,1.0,1.0,1.0
69,/music/instrument/instrumentalists,216,351,1-N,191.4814814814815,0.25531775863082323,0.19907407407407407,0.2523148148148148,0.37962962962962965
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,46,350,M-N,1.6630434782608696,0.8943649789561396,0.8478260869565217,0.9456521739130435,0.9782608695652174
71,/people/person/education./education/education/institution,300,346,M-1,1967.435,0.2097878392537435,0.19,0.21666666666666667,0.23833333333333334
72,/award/award_category/winners./award/award_honor/honored_for,360,342,1-N,484.48333333333335,0.1824217478434245,0.14166666666666666,0.1763888888888889,0.25555555555555554
73,/people/person/gender,384,332,M-1,1567.9036458333333,0.3920474847157796,0.3411458333333333,0.43359375,0.4609375
74,/business/job_title/people_with_this_title./business/employment_tenure/company,85,343,M-N,60.84117647058824,0.6451523724724265,0.5705882352941176,0.6941176470588235,0.8
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,166,347,1-1,1287.9819277108434,0.31422157747199736,0.28012048192771083,0.3313253012048193,0.3674698795180723
76,/fictional_universe/fictional_character/occupation,2,18,1-N,1.0,1.0,1.0,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,302,357,M-N,123.27649006622516,0.19419068848060456,0.1357615894039735,0.20033112582781457,0.2814569536423841
78,/business/business_operation/industry,48,318,M-1,1.1041666666666667,0.9765625,0.96875,0.9791666666666666,1.0
79,/award/award_category/winners./award/award_honor/award_winner,594,338,1-N,1668.9587542087543,0.09523494476421113,0.07154882154882154,0.0968013468013468,0.13047138047138046
80,/award/award_winner/awards_won./award/award_honor/ceremony,301,346,M-1,1439.9966777408638,0.1978575620936397,0.15946843853820597,0.20431893687707642,0.27740863787375414
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,99,350,M-1,107.65656565656566,0.6612981931127683,0.6565656565656566,0.6616161616161617,0.6616161616161617
82,/location/us_county/hud_county_place,34,297,1-1,1.0294117647058822,0.9901961158303654,0.9852941176470589,1.0,1.0
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,23,142,M-1,2.608695652173913,0.9087884322456692,0.8913043478260869,0.9130434782608695,0.9347826086956522
84,/people/person/nationality,477,341,M-1,2061.7463312368973,0.23946036732671647,0.20754716981132076,0.25471698113207547,0.3008385744234801
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,23,178,M-N,1.1304347826086956,0.9420289578645126,0.8913043478260869,1.0,1.0
86,/music/performance_role/regular_performances./music/group_membership/member,88,363,M-N,35.36931818181818,0.5885544690218839,0.5340909090909091,0.5738636363636364,0.7443181818181818
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,4,14,M-1,1.0,1.0,1.0,1.0,1.0
88,/people/cause_of_death/people,84,343,1-N,243.88690476190476,0.6193947110857282,0.5833333333333334,0.625,0.7023809523809523
89,/tv/tv_program/languages,31,261,M-1,1.2903225806451613,0.9847198609382876,0.9838709677419355,0.9838709677419355,0.9838709677419355
90,/user/alexander/philosophy/subject/philosophers,10,98,M-N,1.0,1.0,1.0,1.0,1.0
91,/common/annotation_category/annotations./common/webpage/topic,659,343,1-N,3707.3641881638846,0.21152673469508726,0.17374810318664644,0.23444613050075871,0.2738998482549317
92,/music/genre/parent_genre,82,364,M-N,274.7743902439024,0.6412324207585033,0.5853658536585366,0.6524390243902439,0.7439024390243902
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,22,152,1-1,1.0,1.0,1.0,1.0,1.0
94,/influence/influence_node/influenced,182,330,M-N,787.9532967032967,0.23399166484455486,0.18956043956043955,0.23351648351648352,0.31868131868131866
95,/location/country/capital,15,135,1-1,2.8333333333333335,0.9377314885457356,0.9333333333333333,0.9333333333333333,0.9666666666666667
96,/film/special_film_performance_type/film_performance_type./film/performance/film,14,119,1-N,1.0357142857142858,0.9821428571428571,0.9642857142857143,1.0,1.0
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,249,366,M-N,35.37951807228916,0.2807056779363548,0.20883534136546184,0.28112449799196787,0.40562248995983935
98,/film/writer/film,81,349,1-N,317.05555555555554,0.7444171670042439,0.691358024691358,0.7777777777777778,0.8209876543209876
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,59,344,M-N,1.4406779661016949,0.8860169750148967,0.8305084745762712,0.9067796610169492,1.0
100,/film/film/starring./film/performance/character,8,64,M-1,1.0,1.0,1.0,1.0,1.0
101,/location/hud_county_place/place,40,354,1-1,1.0,1.0,1.0,1.0,1.0
102,/location/country/administrative_divisions,46,369,1-N,1.2173913043478262,0.967119548631751,0.9565217391304348,0.967391304347826,1.0
103,/organization/organization/leadership./organization/leadership/role,78,376,M-1,71.11538461538461,0.7000056046705979,0.6730769230769231,0.717948717948718,0.7307692307692307
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,56,358,M-N,4.883928571428571,0.7575819151742118,0.7053571428571429,0.7857142857142857,0.8571428571428571
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,264,365,1-1,439.7026515151515,0.21094312089862247,0.1590909090909091,0.21212121212121213,0.30303030303030304
106,/film/film_subject/films,63,357,1-N,374.0238095238095,0.7665460980127728,0.7301587301587301,0.7936507936507936,0.8174603174603174
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,63,364,M-1,359.73809523809524,0.7786992390950521,0.7698412698412699,0.7857142857142857,0.7857142857142857
108,/government/form_of_government/countries,34,289,M-N,17.41176470588235,0.9405659507302677,0.9264705882352942,0.9558823529411765,0.9705882352941176
109,/education/educational_institution/colors,106,350,M-1,101.2122641509434,0.4181910460849978,0.35377358490566035,0.419811320754717,0.6084905660377359
110,/base/aareas/schema/administrative_area/administrative_parent,59,346,M-1,22.872881355932204,0.799247612387447,0.7542372881355932,0.8305084745762712,0.8813559322033898
111,/government/political_appointer/appointees./government/government_position_held/basic_title,8,46,M-1,1.0625,0.96875,0.9375,1.0,1.0
112,/organization/organization/sectors,1,24,1-1,1.0,1.0,1.0,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,85,332,1-N,164.72941176470587,0.6889149385340073,0.6705882352941176,0.7,0.7058823529411765
114,/location/location/people_born_here,261,333,1-N,2519.3716475095785,0.19938437509354046,0.1781609195402299,0.21264367816091953,0.23371647509578544
115,/medicine/risk_factor/diseases,12,156,M-N,1.0416666666666667,0.9791666666666666,0.9583333333333334,1.0,1.0
116,/broadcast/tv_station_owner/tv_stations,1,3,1-1,1.0,1.0,1.0,1.0,1.0
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,89,346,M-N,5.308988764044944,0.5682595928063553,0.48314606741573035,0.5617977528089888,0.7865168539325843
118,/olympics/olympic_games/sports,78,341,M-N,3.5833333333333335,0.6678193410237631,0.5769230769230769,0.6923076923076923,0.9038461538461539
119,/people/person/places_lived./people/place_lived/location,411,346,M-1,2675.852798053528,0.10100737337358387,0.08150851581508516,0.10462287104622871,0.1362530413625304
120,/government/legislative_session/members./government/government_position_held/governmental_body,10,96,M-N,1.0,1.0,1.0,1.0,1.0
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,108,353,M-1,111.61574074074075,0.6949664928294994,0.6898148148148148,0.6990740740740741,0.6990740740740741
122,/award/award_category/disciplines_or_subjects,24,202,M-N,1.1041666666666667,0.9618055820465088,0.9375,1.0,1.0
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,85,332,M-N,31.847058823529412,0.4218053032370175,0.3764705882352941,0.4117647058823529,0.5
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,132,340,M-N,16.041666666666668,0.409930402582342,0.32575757575757575,0.4166666666666667,0.5871212121212122
125,/language/human_language/countries_spoken_in,38,320,M-N,1.0657894736842106,0.9714912615324321,0.9473684210526315,1.0,1.0
126,/symbols/namesake/named_after,8,88,M-1,1.0,1.0,1.0,1.0,1.0
127,/organization/organization/phone_number./common/phone_number/category,5,56,M-1,2.4,0.9066666603088379,0.9,0.9,0.9
128,/award/award_winner/awards_won./award/award_honor/honored_for,340,366,1-1,1490.5823529411764,0.301813933428596,0.23970588235294119,0.325,0.4176470588235294
129,/people/ethnicity/people,243,350,1-N,955.9115226337449,0.3070478714052051,0.2654320987654321,0.3065843621399177,0.4012345679012346
130,/fictional_universe/character_occupation/characters_with_this_occupation,2,16,M-1,1.0,1.0,1.0,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,67,352,M-N,9.753731343283581,0.5691315949852787,0.48507462686567165,0.582089552238806,0.7611940298507462
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,30,237,M-N,1.4,0.9480555216471355,0.9166666666666666,0.9833333333333333,0.9833333333333333
134,/film/film/other_crew./film/film_crew_gig/crewmember,39,349,M-1,1.7692307692307692,0.9286915705754206,0.8846153846153846,0.9615384615384616,0.9871794871794872
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,36,340,M-N,1.1527777777777777,0.9560184478759766,0.9305555555555556,0.9861111111111112,1.0
136,/music/performance_role/track_performances./music/track_contribution/role,425,342,M-N,47.99294117647059,0.14919736974379597,0.1011764705882353,0.12941176470588237,0.2223529411764706
137,/education/school_category/schools_of_this_kind,71,340,1-N,26.809859154929576,0.7278009334080656,0.6901408450704225,0.7535211267605634,0.7887323943661971
138,/sports/sports_team/roster./sports/sports_team_roster/position,354,354,M-1,141.00141242937852,0.3608729260115974,0.2401129943502825,0.4435028248587571,0.5861581920903954
140,/music/record_label/artist,249,350,1-N,716.8975903614457,0.24101113315566955,0.19879518072289157,0.2389558232931727,0.3313253012048193
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,33,353,M-1,2.803030303030303,0.8944529331091678,0.8787878787878788,0.9090909090909091,0.9090909090909091
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,136,362,1-1,1281.2794117647059,0.3556051254272461,0.29411764705882354,0.39705882352941174,0.47058823529411764
143,/base/locations/continents/countries_within,13,128,1-N,2.269230769230769,0.9434732290414664,0.9230769230769231,0.9615384615384616,0.9615384615384616
144,/business/employer/employees./business/employment_tenure/title,87,369,M-N,259.4367816091954,0.7030971570946705,0.6494252873563219,0.7241379310344828,0.8045977011494253
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,23,270,M-N,1.0,1.0,1.0,1.0,1.0
146,/music/musical_group/member./music/group_membership/role,144,331,M-N,32.052083333333336,0.4177810615963406,0.3333333333333333,0.4340277777777778,0.6006944444444444
147,/sports/sports_team/sport,53,360,M-1,7.037735849056604,0.8189284126713591,0.7641509433962265,0.8490566037735849,0.9056603773584906
148,/film/producer/films_executive_produced,84,362,1-N,115.50595238095238,0.7235364459809803,0.6666666666666666,0.7619047619047619,0.8333333333333334
149,/education/educational_institution_campus/educational_institution,63,354,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,24,149,M-1,1.0833333333333333,0.9652777512868246,0.9375,1.0,1.0
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,49,324,M-N,5.428571428571429,0.5787198592205437,0.46938775510204084,0.6020408163265306,0.8163265306122449
152,/location/location/events,42,352,M-N,1.0476190476190477,0.9761904761904762,0.9523809523809523,1.0,1.0
153,/people/person/religion,114,339,M-1,1058.7105263157894,0.3911632738615337,0.3508771929824561,0.40350877192982454,0.4692982456140351
154,/organization/organization/headquarters./location/mailing_address/citytown,100,373,M-1,852.245,0.4420616149902344,0.41,0.455,0.495
155,/film/music_contributor/film,105,353,1-N,642.0571428571428,0.4160786583310082,0.37142857142857144,0.44285714285714284,0.49523809523809526
156,/music/performance_role/track_performances./music/track_contribution/contributor,217,348,M-N,242.59907834101384,0.24517164801672306,0.1774193548387097,0.2488479262672811,0.39631336405529954
157,/film/film/produced_by,140,341,M-1,329.2035714285714,0.5208633422851563,0.44642857142857145,0.5678571428571428,0.6642857142857143
159,/architecture/museum/address./location/mailing_address/citytown,1,8,1-1,1.0,1.0,1.0,1.0,1.0
160,/film/film_location/featured_in_films,103,346,1-N,469.86893203883494,0.5199614589654126,0.4854368932038835,0.5194174757281553,0.5776699029126213
161,/organization/organization/founders,19,140,1-1,1.0,1.0,1.0,1.0,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,9,77,1-N,1.0555555555555556,0.9722222222222222,0.9444444444444444,1.0,1.0
164,/award/award_winner/awards_won./award/award_honor/award,626,332,M-1,1950.1725239616615,0.0994726857438255,0.07587859424920128,0.09984025559105432,0.14217252396166133
165,/music/artist/label,225,349,M-1,739.6177777777777,0.22890423244900174,0.18444444444444444,0.22666666666666666,0.3333333333333333
166,/medicine/notable_person_with_medical_condition/condition,15,116,M-1,1.0,1.0,1.0,1.0,1.0
167,/film/producer/film,125,370,1-N,487.296,0.5055189514160157,0.444,0.536,0.604
168,/people/person/spouse_s./people/marriage/type_of_union,292,365,M-1,1068.7277397260275,0.44252944319215537,0.3972602739726027,0.4794520547945205,0.4965753424657534
169,/film/film/production_companies,155,337,M-1,271.59032258064514,0.33479540424962195,0.267741935483871,0.35161290322580646,0.47096774193548385
170,/location/country/second_level_divisions,66,336,1-N,11.863636363636363,0.8369053349350438,0.8106060606060606,0.8560606060606061,0.8636363636363636
171,/sports/sports_team/roster./soccer/football_roster_position/position,240,350,M-1,205.47083333333333,0.38561922709147134,0.2604166666666667,0.5125,0.5666666666666667
172,/film/film/directed_by,86,335,M-1,106.70348837209302,0.7657091007676236,0.7093023255813954,0.8023255813953488,0.877906976744186
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,65,336,M-N,1.353846153846154,0.8851281973031851,0.8076923076923077,0.9461538461538461,1.0
174,/food/ingredient/compatible_with_dietary_restrictions,6,42,M-N,1.0833333333333333,0.9583333333333334,0.9166666666666666,1.0,1.0
175,/language/human_language/main_country,10,63,1-1,1.85,0.9527777671813965,0.95,0.95,0.95
176,/sports/sports_team/location,53,345,1-1,1.0,1.0,1.0,1.0,1.0
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,40,358,M-1,3.425,0.7808863162994385,0.6875,0.8125,0.9375
178,/base/culturalevent/event/entity_involved,25,282,M-N,1.1,0.9633333587646484,0.94,1.0,1.0
179,/film/film_festival_event/films,34,254,1-N,1.0294117647058822,0.9852941176470589,0.9705882352941176,1.0,1.0
181,/education/educational_degree/people_with_this_degree./education/education/institution,270,338,1-N,115.36666666666666,0.3118669580530237,0.24074074074074073,0.31851851851851853,0.4981481481481482
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,37,277,M-1,1.1756756756756757,0.9681467623324007,0.9594594594594594,0.972972972972973,1.0
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,12,120,M-1,1.6666666666666667,0.9264069398244222,0.9166666666666666,0.9166666666666666,0.9583333333333334
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,236,349,M-1,379.61652542372883,0.320337101564569,0.2563559322033898,0.336864406779661,0.4576271186440678
185,/sports/sport/teams,50,344,1-N,9.79,0.8434311676025391,0.8,0.88,0.93
186,/music/performance_role/regular_performances./music/group_membership/group,137,329,M-N,60.846715328467155,0.4089565973212249,0.32116788321167883,0.4416058394160584,0.583941605839416
187,/organization/organization/phone_number./common/phone_number/service_location,7,82,M-1,4.214285714285714,0.8662162508283343,0.8571428571428571,0.8571428571428571,0.9285714285714286
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,14,122,M-N,1.2857142857142858,0.933673449925014,0.8928571428571429,0.9642857142857143,1.0
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,28,199,M-N,1.0714285714285714,0.9642857142857143,0.9285714285714286,1.0,1.0
190,/sports/sports_team_location/teams,41,318,1-1,201.09756097560975,0.9756127334222561,0.975609756097561,0.975609756097561,0.975609756097561
191,/sports/sports_team/colors,67,365,M-1,349.2313432835821,0.6094172463488223,0.5671641791044776,0.6119402985074627,0.7238805970149254
192,/people/deceased_person/cause_of_death,81,345,M-1,554.5123456790124,0.5313617565013744,0.49382716049382713,0.5432098765432098,0.6172839506172839
193,/sports/sports_position/players./basketball/basketball_roster_position/team,20,163,M-N,1.125,0.9675000190734864,0.95,0.975,1.0
194,/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company,2,18,M-1,1.0,1.0,1.0,1.0,1.0
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,67,363,M-N,1.6194029850746268,0.8673714595054512,0.7985074626865671,0.9104477611940298,0.9925373134328358
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,69,371,M-N,51.007246376811594,0.7784825753474581,0.6666666666666666,0.8840579710144928,0.9710144927536232
197,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,26,233,M-N,1.0,1.0,1.0,1.0,1.0
198,/user/alexander/philosophy/philosopher/interests,5,102,M-N,1.4,0.9199999809265137,0.9,0.9,1.0
199,/time/time_zone/locations_in_this_time_zone,115,359,1-N,370.39565217391305,0.5527300959048064,0.5,0.5869565217391305,0.6608695652173913
200,/people/person/languages,94,359,M-1,685.5478723404256,0.5912333143518326,0.5585106382978723,0.5851063829787234,0.675531914893617
