Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,MR,MRR,Hits@1,Hits@3,Hits@10
51,/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,10,60,M-N,3.15,0.4321428775787354,0.15,0.65,1.0
52,/film/film/genre,768,324,M-1,908.5403645833334,0.10900972286860149,0.053385416666666664,0.11263020833333333,0.23763020833333334
53,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,685,342,1-1,1689.2430656934307,0.17174893121649748,0.11167883211678832,0.19927007299270072,0.28905109489051095
54,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,231,363,1-N,365.85497835497836,0.25635094250435436,0.18398268398268397,0.27705627705627706,0.40476190476190477
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,49,341,M-1,94.6938775510204,0.5110621938900072,0.5,0.5102040816326531,0.5204081632653061
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,145,345,M-1,397.5310344827586,0.49549481622103986,0.4896551724137931,0.49310344827586206,0.506896551724138
57,/location/administrative_division/second_level_division_of,49,385,M-1,87.66326530612245,0.5154137903330277,0.5,0.5102040816326531,0.5510204081632653
58,/government/legislative_session/members./government/government_position_held/district_represented,124,342,M-N,16.27016129032258,0.17340900051978328,0.056451612903225805,0.15725806451612903,0.45161290322580644
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,60,381,M-N,12.416666666666666,0.27824748357137047,0.125,0.2916666666666667,0.6416666666666667
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,87,381,1-N,39.91379310344828,0.41835061435041754,0.29310344827586204,0.5057471264367817,0.6206896551724138
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,696,325,1-1,1824.4511494252874,0.15181174223450408,0.09698275862068965,0.17600574712643677,0.2535919540229885
62,/people/deceased_person/place_of_death,77,367,M-1,1568.2532467532467,0.314337445543958,0.2662337662337662,0.33766233766233766,0.3961038961038961
63,/music/group_member/instruments_played,200,362,M-1,224.425,0.18755931854248048,0.09,0.2025,0.3825
64,/film/production_company/films,159,338,1-N,216.77358490566039,0.31808011036998823,0.22641509433962265,0.3553459119496855,0.46226415094339623
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,79,380,1-N,3.367088607594937,0.550178769268567,0.379746835443038,0.6708860759493671,0.9810126582278481
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,2,37,1-1,1.0,1.0,1.0,1.0,1.0
67,/music/artist/track_contributions./music/track_contribution/role,202,345,M-N,180.07920792079207,0.1892074736038057,0.11138613861386139,0.19554455445544555,0.3465346534653465
68,/organization/organization/acquired_by./business/acquisition/acquiring_company,3,26,M-1,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.0,1.0
69,/music/instrument/instrumentalists,221,335,1-N,311.9683257918552,0.20215016360736002,0.10407239819004525,0.23076923076923078,0.41402714932126694
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,52,320,M-N,6.125,0.43494404279268706,0.2403846153846154,0.5576923076923077,0.8269230769230769
71,/people/person/education./education/education/institution,276,334,M-1,2608.925724637681,0.12010112707165704,0.09239130434782608,0.1286231884057971,0.16847826086956522
72,/award/award_category/winners./award/award_honor/honored_for,356,322,1-N,583.6474719101124,0.14163031203023504,0.0800561797752809,0.15870786516853932,0.25842696629213485
73,/people/person/gender,432,362,M-1,1656.46875,0.3209789064195421,0.25578703703703703,0.37962962962962965,0.4097222222222222
74,/business/job_title/people_with_this_title./business/employment_tenure/company,73,321,M-N,74.10958904109589,0.3689919563188945,0.23972602739726026,0.4246575342465753,0.636986301369863
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,158,368,1-1,631.7056962025316,0.3443914727319645,0.2563291139240506,0.40822784810126583,0.5
76,/fictional_universe/fictional_character/occupation,1,15,1-1,2.5,0.4166666865348816,0.0,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,291,360,M-N,161.13058419243987,0.12372037225572514,0.058419243986254296,0.12371134020618557,0.2611683848797251
78,/business/business_operation/industry,35,323,M-1,7.414285714285715,0.6069896153041294,0.4857142857142857,0.6857142857142857,0.8
79,/award/award_category/winners./award/award_honor/award_winner,621,381,1-N,1764.1682769726249,0.10338048274582327,0.06602254428341385,0.11755233494363929,0.1682769726247987
80,/award/award_winner/awards_won./award/award_honor/ceremony,265,360,M-1,1167.688679245283,0.14216249573905512,0.08679245283018867,0.1509433962264151,0.2641509433962264
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,85,353,M-1,268.6058823529412,0.5044296264648438,0.5,0.5058823529411764,0.5058823529411764
82,/location/us_county/hud_county_place,38,299,1-1,1.631578947368421,0.8946701852898848,0.8421052631578947,0.9342105263157895,0.9868421052631579
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,13,136,M-1,40.0,0.5106567969689002,0.5,0.5,0.5
84,/people/person/nationality,440,334,M-1,1769.5727272727272,0.2374982487071644,0.1943181818181818,0.25681818181818183,0.32386363636363635
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,14,177,M-N,8.571428571428571,0.4052581105913435,0.21428571428571427,0.4642857142857143,0.7857142857142857
86,/music/performance_role/regular_performances./music/group_membership/member,78,381,M-N,68.5576923076923,0.32456224392621946,0.21153846153846154,0.34615384615384615,0.5448717948717948
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,3,16,M-1,2633.1666666666665,0.5833757321039835,0.5,0.6666666666666666,0.6666666666666666
88,/people/cause_of_death/people,70,374,1-N,414.50714285714287,0.47736265999930244,0.37857142857142856,0.5142857142857142,0.6928571428571428
89,/tv/tv_program/languages,26,254,M-1,57.05769230769231,0.5255634234501765,0.5,0.5384615384615384,0.5384615384615384
90,/user/alexander/philosophy/subject/philosophers,12,100,M-N,4.875,0.4162457784016927,0.20833333333333334,0.5416666666666666,0.875
91,/common/annotation_category/annotations./common/webpage/topic,683,329,1-N,3930.7862371888727,0.16846967616158035,0.13469985358711567,0.18667642752562225,0.22547584187408493
92,/music/genre/parent_genre,84,317,M-N,165.78571428571428,0.39460036868140813,0.2619047619047619,0.47023809523809523,0.6547619047619048
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,23,149,1-1,1.5,0.8315217391304348,0.717391304347826,0.9565217391304348,1.0
94,/influence/influence_node/influenced,219,327,1-N,1053.933789954338,0.20664826484575663,0.12100456621004566,0.2625570776255708,0.3447488584474886
95,/location/country/capital,19,141,1-1,36.44736842105263,0.9036241832532381,0.868421052631579,0.9473684210526315,0.9473684210526315
96,/film/special_film_performance_type/film_performance_type./film/performance/film,14,120,1-N,10.75,0.5770957810538155,0.5357142857142857,0.5714285714285714,0.6785714285714286
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,256,316,M-N,43.5078125,0.11669356375932693,0.03125,0.111328125,0.27734375
98,/film/writer/film,89,391,1-N,101.11235955056179,0.6395180091429292,0.5112359550561798,0.7191011235955056,0.8707865168539326
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,58,372,M-N,3.6120689655172415,0.4718291183997845,0.25862068965517243,0.5862068965517241,0.9913793103448276
100,/film/film/starring./film/performance/character,10,64,M-1,3.3,0.6332575798034668,0.45,0.8,0.85
101,/location/hud_county_place/place,63,345,1-1,1.0793650793650793,0.9708994910830543,0.9523809523809523,1.0,1.0
102,/location/country/administrative_divisions,49,346,1-N,6.948979591836735,0.6492465272241709,0.5816326530612245,0.673469387755102,0.8367346938775511
103,/organization/organization/leadership./organization/leadership/role,83,369,M-1,95.7289156626506,0.48955954126564855,0.45180722891566266,0.5120481927710844,0.5180722891566265
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,57,333,M-N,9.31578947368421,0.3166733791953639,0.14912280701754385,0.35964912280701755,0.7017543859649122
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,221,378,1-1,456.4773755656109,0.22582308739019197,0.14705882352941177,0.24434389140271492,0.36425339366515835
106,/film/film_subject/films,68,360,1-N,595.6764705882352,0.49837611703311696,0.39705882352941174,0.5735294117647058,0.6691176470588235
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,56,343,M-1,399.125,0.47100578035627094,0.45535714285714285,0.4732142857142857,0.49107142857142855
108,/government/form_of_government/countries,28,300,M-N,15.232142857142858,0.45160603523254395,0.3392857142857143,0.5357142857142857,0.5892857142857143
109,/education/educational_institution/colors,75,370,M-1,133.46,0.2861890920003255,0.18666666666666668,0.32,0.5066666666666667
110,/base/aareas/schema/administrative_area/administrative_parent,65,384,M-1,156.24615384615385,0.6328491797814002,0.5692307692307692,0.6615384615384615,0.7692307692307693
111,/government/political_appointer/appointees./government/government_position_held/basic_title,8,42,M-1,7.5625,0.4334689974784851,0.25,0.5,0.75
112,/organization/organization/sectors,1,25,1-1,1.0,1.0,1.0,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,78,320,1-N,129.57051282051282,0.4521621801914313,0.3974358974358974,0.48717948717948717,0.5256410256410257
114,/location/location/people_born_here,308,384,1-N,2273.685064935065,0.2187571587500634,0.18668831168831168,0.2305194805194805,0.28084415584415584
115,/medicine/risk_factor/diseases,13,161,M-N,7.115384615384615,0.4705681067246657,0.3076923076923077,0.5769230769230769,0.8461538461538461
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,82,344,M-N,11.682926829268293,0.17384560515240924,0.054878048780487805,0.13414634146341464,0.49390243902439024
118,/olympics/olympic_games/sports,62,337,M-N,10.016129032258064,0.23590214021744266,0.08870967741935484,0.21774193548387097,0.6290322580645161
119,/people/person/places_lived./people/place_lived/location,412,369,M-1,2591.035194174757,0.11959497211048904,0.09101941747572816,0.13228155339805825,0.1662621359223301
120,/government/legislative_session/members./government/government_position_held/governmental_body,8,97,M-N,10.125,0.49383848905563354,0.3125,0.625,0.6875
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,93,360,M-1,254.6236559139785,0.5025062150852655,0.5,0.5,0.5
122,/award/award_category/disciplines_or_subjects,25,202,M-N,15.7,0.5393270492553711,0.38,0.62,0.82
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,79,366,M-N,29.664556962025316,0.3074874636493152,0.18354430379746836,0.3670886075949367,0.5189873417721519
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,129,331,M-N,23.825581395348838,0.16642492131669392,0.050387596899224806,0.1744186046511628,0.4069767441860465
125,/language/human_language/countries_spoken_in,41,332,M-N,7.902439024390244,0.47716447783679494,0.3170731707317073,0.5609756097560976,0.7804878048780488
126,/symbols/namesake/named_after,8,88,M-1,7.25,0.7756868004798889,0.6875,0.8125,0.9375
127,/organization/organization/phone_number./common/phone_number/category,10,57,M-1,27.55,0.519377326965332,0.5,0.5,0.55
128,/award/award_winner/awards_won./award/award_honor/honored_for,336,344,1-1,1412.7217261904761,0.2332045010157994,0.15476190476190477,0.27529761904761907,0.37351190476190477
129,/people/ethnicity/people,228,326,1-N,1250.7258771929824,0.2144190470377604,0.16666666666666666,0.22587719298245615,0.30701754385964913
130,/fictional_universe/character_occupation/characters_with_this_occupation,1,15,1-1,1.0,1.0,1.0,1.0,1.0
131,/architecture/museum/type_of_museum,2,5,M-1,1.75,0.7083333134651184,0.5,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,87,340,M-N,22.862068965517242,0.2818976654403511,0.16666666666666666,0.29310344827586204,0.5344827586206896
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,27,247,M-N,25.90740740740741,0.3253651371708623,0.14814814814814814,0.5,0.5740740740740741
134,/film/film/other_crew./film/film_crew_gig/crewmember,52,392,M-1,12.278846153846153,0.541167846092811,0.40384615384615385,0.6153846153846154,0.8076923076923077
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,40,320,M-N,7.3625,0.30488803386688235,0.1375,0.2875,0.7875
136,/music/performance_role/track_performances./music/track_contribution/role,403,379,M-N,50.09181141439206,0.09568795140268785,0.033498759305210915,0.08684863523573201,0.17990074441687345
137,/education/school_category/schools_of_this_kind,77,342,1-N,81.0909090909091,0.4177920849292309,0.33766233766233766,0.45454545454545453,0.5584415584415584
138,/sports/sports_team/roster./sports/sports_team_roster/position,398,381,M-1,231.4497487437186,0.2541523267276323,0.12311557788944724,0.3341708542713568,0.5087939698492462
140,/music/record_label/artist,230,334,1-N,831.7152173913043,0.17552884972613791,0.10869565217391304,0.19782608695652174,0.29782608695652174
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,34,351,M-1,99.55882352941177,0.504249236162971,0.5,0.5,0.5
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,157,327,1-1,962.6019108280254,0.31995824340042794,0.22929936305732485,0.39490445859872614,0.4681528662420382
143,/base/locations/continents/countries_within,13,126,1-N,9.961538461538462,0.5446282900296725,0.5,0.5384615384615384,0.6153846153846154
144,/business/employer/employees./business/employment_tenure/title,75,324,M-N,175.14666666666668,0.34812464396158854,0.19333333333333333,0.4266666666666667,0.6466666666666666
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,36,268,M-N,6.541666666666667,0.415384398566352,0.20833333333333334,0.5277777777777778,0.8611111111111112
146,/music/musical_group/member./music/group_membership/role,142,367,M-N,83.30633802816901,0.20960188583588937,0.10211267605633803,0.2147887323943662,0.4471830985915493
147,/sports/sports_team/sport,54,321,M-1,69.55555555555556,0.5279225596675167,0.5092592592592593,0.5185185185185185,0.5555555555555556
148,/film/producer/films_executive_produced,59,375,1-N,144.85593220338984,0.5295534618830277,0.3983050847457627,0.6271186440677966,0.7457627118644068
149,/education/educational_institution_campus/educational_institution,57,340,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,12,154,M-1,5.791666666666667,0.5853008429209391,0.5,0.5833333333333334,0.8333333333333334
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,73,316,M-N,17.65068493150685,0.19354248046875,0.07534246575342465,0.1917808219178082,0.4931506849315068
152,/location/location/events,36,340,M-N,9.291666666666666,0.5218355920579698,0.3611111111111111,0.5972222222222222,0.9027777777777778
153,/people/person/religion,123,363,M-1,802.5528455284552,0.30506583733287285,0.23983739837398374,0.32113821138211385,0.4349593495934959
154,/organization/organization/headquarters./location/mailing_address/citytown,83,376,M-1,1022.2650602409639,0.27710374579372177,0.23493975903614459,0.28313253012048195,0.3493975903614458
155,/film/music_contributor/film,113,370,1-N,373.9734513274336,0.42770230453626246,0.3495575221238938,0.4557522123893805,0.588495575221239
156,/music/performance_role/track_performances./music/track_contribution/contributor,191,373,M-N,222.94502617801047,0.16061963585658848,0.07329842931937172,0.1806282722513089,0.34293193717277487
157,/film/film/produced_by,147,339,M-1,302.5034013605442,0.4449109966252126,0.3333333333333333,0.5238095238095238,0.6258503401360545
158,/religion/religious_practice/practice_of,2,9,1-N,1.5,0.8333333134651184,0.75,1.0,1.0
159,/architecture/museum/address./location/mailing_address/citytown,3,7,1-1,1.0,1.0,1.0,1.0,1.0
160,/film/film_location/featured_in_films,120,352,1-N,505.6041666666667,0.33856341044108074,0.2625,0.3875,0.475
161,/organization/organization/founders,13,142,1-1,1.5,0.8205128449660081,0.6923076923076923,0.9230769230769231,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,8,77,1-N,7.4375,0.568905770778656,0.5,0.5625,0.625
164,/award/award_winner/awards_won./award/award_honor/award,660,353,M-1,1369.294696969697,0.10410179369377368,0.07121212121212121,0.11212121212121212,0.1621212121212121
165,/music/artist/label,230,333,M-1,590.2630434782609,0.22619045091711956,0.15434782608695652,0.25217391304347825,0.358695652173913
166,/medicine/notable_person_with_medical_condition/condition,14,117,M-1,16.678571428571427,0.6101635524204799,0.4642857142857143,0.7142857142857143,0.8928571428571429
167,/film/producer/film,163,364,1-N,331.69325153374234,0.48254455379181843,0.3496932515337423,0.5705521472392638,0.7208588957055214
168,/people/person/spouse_s./people/marriage/type_of_union,314,375,M-1,1258.5668789808917,0.389387021398848,0.339171974522293,0.42356687898089174,0.4681528662420382
169,/film/film/production_companies,181,338,M-1,339.9475138121547,0.2965965692509604,0.2154696132596685,0.3287292817679558,0.4558011049723757
170,/location/country/second_level_divisions,47,357,1-N,65.34042553191489,0.5282334672643784,0.5106382978723404,0.5106382978723404,0.5638297872340425
171,/sports/sports_team/roster./soccer/football_roster_position/position,253,338,M-1,306.0138339920949,0.28100332629539276,0.14624505928853754,0.38537549407114624,0.5079051383399209
172,/film/film/directed_by,96,370,M-1,38.161458333333336,0.6805425484975179,0.5729166666666666,0.7552083333333334,0.8802083333333334
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,67,329,M-N,3.828358208955224,0.4835854146017957,0.29850746268656714,0.5522388059701493,0.9626865671641791
174,/food/ingredient/compatible_with_dietary_restrictions,4,44,M-N,7.625,0.38371211290359497,0.25,0.5,0.625
175,/language/human_language/main_country,12,61,1-1,1.6666666666666667,0.8312500317891439,0.75,0.875,1.0
176,/sports/sports_team/location,47,333,1-1,1.2553191489361701,0.9095744680851063,0.851063829787234,0.9787234042553191,1.0
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,37,344,M-1,108.82432432432432,0.5118761835871516,0.5,0.5135135135135135,0.5135135135135135
178,/base/culturalevent/event/entity_involved,26,274,M-N,2.519230769230769,0.5949480716998761,0.36538461538461536,0.7884615384615384,1.0
179,/film/film_festival_event/films,23,238,1-N,4.5,0.6178376156350841,0.5,0.6739130434782609,0.8478260869565217
181,/education/educational_degree/people_with_this_degree./education/education/institution,258,318,1-N,158.53100775193798,0.19170812858167544,0.08914728682170543,0.2054263565891473,0.4108527131782946
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,30,280,M-1,20.766666666666666,0.4608772277832031,0.36666666666666664,0.5333333333333333,0.5833333333333334
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,22,123,M-1,32.63636363636363,0.5252292806451971,0.5,0.5227272727272727,0.5681818181818182
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,259,331,M-1,457.18918918918916,0.22603296405099993,0.16023166023166024,0.2277992277992278,0.3687258687258687
185,/sports/sport/teams,52,334,1-N,66.77884615384616,0.519859607403095,0.5,0.5096153846153846,0.5480769230769231
186,/music/performance_role/regular_performances./music/group_membership/group,150,362,M-N,45.666666666666664,0.21508829752604167,0.09666666666666666,0.24,0.4766666666666667
187,/organization/organization/phone_number./common/phone_number/service_location,10,87,M-1,12.05,0.5500938892364502,0.45,0.6,0.7
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,15,120,M-N,8.666666666666666,0.40263322194417317,0.2,0.5666666666666667,0.7666666666666667
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,17,195,M-N,5.9411764705882355,0.3483745911542107,0.14705882352941177,0.4117647058823529,0.8235294117647058
190,/sports/sports_team_location/teams,44,332,1-1,1.3409090909090908,0.8857954198663885,0.8068181818181818,0.9659090909090909,1.0
191,/sports/sports_team/colors,69,371,M-1,86.80434782608695,0.3532173599022022,0.2391304347826087,0.427536231884058,0.5362318840579711
192,/people/deceased_person/cause_of_death,88,349,M-1,885.9772727272727,0.40328316255049274,0.3352272727272727,0.42045454545454547,0.5454545454545454
193,/sports/sports_position/players./basketball/basketball_roster_position/team,19,160,M-N,9.368421052631579,0.2738262728640908,0.07894736842105263,0.34210526315789475,0.6578947368421053
194,/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company,2,21,M-1,6368.0,0.30003929138183594,0.25,0.25,0.5
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,39,346,M-N,8.961538461538462,0.2656111105894431,0.08974358974358974,0.2948717948717949,0.6666666666666666
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,74,319,M-N,94.75675675675676,0.4767566887108055,0.30405405405405406,0.5743243243243243,0.8716216216216216
